seed	variant_score	baseline_score	delta_variant_minus_baseline
3353	65.422800607983	63.422800607983	+2.000000000000
3344	75.145503967492	73.145503967492	+2.000000000000
3315	63.793265434206	61.793265434206	+2.000000000000
3274	37.619719228398	35.619719228398	+2.000000000000
3249	60.941048492802	58.941048492802	+2.000000000000
3243	138.893519014809	136.893519014809	+2.000000000000
3241	89.477063748204	87.477063748204	+2.000000000000
3161	186.385142675596	184.385142675596	+2.000000000000
3153	47.963986827925	45.963986827925	+2.000000000000
3134	146.595100832389	144.595100832389	+2.000000000000
3126	90.294981102261	88.294981102261	+2.000000000000
3099	118.740079544352	116.740079544352	+2.000000000000
3094	105.038916461372	103.038916461372	+2.000000000000
3044	249.336964911706	247.336964911706	+2.000000000000
3035	74.272675286797	72.272675286797	+2.000000000000
3026	112.682146887974	110.682146887974	+2.000000000000
3025	114.329178907450	112.329178907450	+2.000000000000
3021	174.201036154589	172.201036154589	+2.000000000000
2988	80.821140805744	78.821140805744	+2.000000000000
2975	124.154465434308	122.154465434308	+2.000000000000
2965	177.786327662823	175.786327662823	+2.000000000000
2874	111.004285501776	109.004285501776	+2.000000000000
2848	87.982433236115	85.982433236115	+2.000000000000
2827	132.199145879831	130.199145879831	+2.000000000000
2818	49.612975131226	47.612975131226	+2.000000000000
2768	121.855879249358	119.855879249358	+2.000000000000
2765	89.220487768674	87.220487768674	+2.000000000000
2754	61.466844382974	59.466844382974	+2.000000000000
2746	62.845264779633	60.845264779633	+2.000000000000
2723	66.622884298265	64.622884298265	+2.000000000000
2689	101.346999898620	99.346999898620	+2.000000000000
2686	113.234760368751	111.234760368751	+2.000000000000
2665	57.084256377240	55.084256377240	+2.000000000000
2650	28.424230370810	26.424230370810	+2.000000000000
2637	180.186420431542	178.186420431542	+2.000000000000
2618	283.324714464941	281.324714464941	+2.000000000000
2574	44.106299850396	42.106299850396	+2.000000000000
2571	34.427290133231	32.427290133231	+2.000000000000
2569	205.013234439451	203.013234439451	+2.000000000000
2512	28.785229414440	26.785229414440	+2.000000000000
2482	43.532674316305	41.532674316305	+2.000000000000
2442	79.353175455474	77.353175455474	+2.000000000000
2435	79.133438488320	77.133438488320	+2.000000000000
2373	211.463638787941	209.463638787941	+2.000000000000
2332	55.360595975093	53.360595975093	+2.000000000000
2302	71.478455578295	69.478455578295	+2.000000000000
2287	59.182139083628	57.182139083628	+2.000000000000
2239	205.945812047502	203.945812047502	+2.000000000000
2224	78.070391302363	76.070391302363	+2.000000000000
2207	79.338905686650	77.338905686650	+2.000000000000
2162	43.578356171853	41.578356171853	+2.000000000000
2147	80.838066135824	78.838066135824	+2.000000000000
2127	61.034070955189	59.034070955189	+2.000000000000
2087	51.139817396781	49.139817396781	+2.000000000000
2057	32.097706329360	30.097706329360	+2.000000000000
2036	218.174651497420	216.174651497420	+2.000000000000
2035	68.691004616877	66.691004616877	+2.000000000000
2028	81.689885430918	79.689885430918	+2.000000000000
2021	82.482998457361	80.482998457361	+2.000000000000
1962	262.007473976459	260.007473976459	+2.000000000000
1960	47.562252905435	45.562252905435	+2.000000000000
1947	52.166579056241	50.166579056241	+2.000000000000
1902	86.877560154921	84.877560154921	+2.000000000000
1865	325.521672713032	323.521672713032	+2.000000000000
1859	284.644223225820	282.644223225820	+2.000000000000
1855	39.958708314963	37.958708314963	+2.000000000000
1831	99.640873636882	97.640873636882	+2.000000000000
1815	61.481889926934	59.481889926934	+2.000000000000
1753	137.242976172757	135.242976172757	+2.000000000000
1748	28.121052662686	26.121052662686	+2.000000000000
1734	127.363148146554	125.363148146554	+2.000000000000
1704	129.152794424610	127.152794424610	+2.000000000000
1667	31.690749334606	29.690749334606	+2.000000000000
1619	128.094226663111	126.094226663111	+2.000000000000
1617	175.057699008222	173.057699008222	+2.000000000000
1611	146.627788838069	144.627788838069	+2.000000000000
1573	103.133150079830	101.133150079830	+2.000000000000
1572	118.696886814022	116.696886814022	+2.000000000000
1563	105.762986392136	103.762986392136	+2.000000000000
1530	334.247210869828	332.247210869828	+2.000000000000
1498	120.230763717073	118.230763717073	+2.000000000000
1492	58.346959280228	56.346959280228	+2.000000000000
1462	46.911657196008	44.911657196008	+2.000000000000
1402	184.827938095793	182.827938095793	+2.000000000000
1392	69.365555586711	67.365555586711	+2.000000000000
1368	64.082680767487	62.082680767487	+2.000000000000
1363	224.210647589210	222.210647589210	+2.000000000000
1342	133.915464409658	131.915464409658	+2.000000000000
1316	75.612371591837	73.612371591837	+2.000000000000
1315	43.252442745452	41.252442745452	+2.000000000000
1313	63.791887310191	61.791887310191	+2.000000000000
1277	411.045633004061	409.045633004061	+2.000000000000
1072	74.858982910943	72.858982910943	+2.000000000000
1050	108.146686844183	106.146686844183	+2.000000000000
1047	133.595775576081	131.595775576081	+2.000000000000
1036	194.771879822203	192.771879822203	+2.000000000000
1034	60.126091970057	58.126091970057	+2.000000000000
1012	85.619665446780	83.619665446780	+2.000000000000
982	37.906260505651	35.906260505651	+2.000000000000
965	24.529479331179	22.529479331179	+2.000000000000
929	160.421696166319	158.421696166319	+2.000000000000
924	264.694305835492	262.694305835492	+2.000000000000
922	57.963146443255	55.963146443255	+2.000000000000
919	52.346692749555	50.346692749555	+2.000000000000
885	45.402245399023	43.402245399023	+2.000000000000
859	79.336878657630	77.336878657630	+2.000000000000
842	47.017227530179	45.017227530179	+2.000000000000
837	130.648714838436	128.648714838436	+2.000000000000
780	65.076988334871	63.076988334871	+2.000000000000
759	41.592546401156	39.592546401156	+2.000000000000
756	55.749027563904	53.749027563904	+2.000000000000
740	101.399092935380	99.399092935380	+2.000000000000
706	57.341186446821	55.341186446821	+2.000000000000
678	66.188375731964	64.188375731964	+2.000000000000
674	56.198134919859	54.198134919859	+2.000000000000
654	85.778168180056	83.778168180056	+2.000000000000
645	49.453788375123	47.453788375123	+2.000000000000
635	95.355453733075	93.355453733075	+2.000000000000
610	85.852529900757	83.852529900757	+2.000000000000
587	40.796939744240	38.796939744240	+2.000000000000
540	64.891021635342	62.891021635342	+2.000000000000
539	94.955441586605	92.955441586605	+2.000000000000
512	107.945071041609	105.945071041609	+2.000000000000
492	76.936454909236	74.936454909236	+2.000000000000
471	170.626244785946	168.626244785946	+2.000000000000
434	44.654604826974	42.654604826974	+2.000000000000
433	79.934395510581	77.934395510581	+2.000000000000
401	160.307976648466	158.307976648466	+2.000000000000
330	76.562737669889	74.562737669889	+2.000000000000
329	129.832772863932	127.832772863932	+2.000000000000
307	144.611424923195	142.611424923195	+2.000000000000
303	220.783284545468	218.783284545468	+2.000000000000
299	190.243263641861	188.243263641861	+2.000000000000
293	54.516768308374	52.516768308374	+2.000000000000
292	85.498419229616	83.498419229616	+2.000000000000
289	93.802925578758	91.802925578758	+2.000000000000
287	78.394255729954	76.394255729954	+2.000000000000
278	108.072434226506	106.072434226506	+2.000000000000
273	53.967722182354	51.967722182354	+2.000000000000
240	48.050893071666	46.050893071666	+2.000000000000
239	133.656862627982	131.656862627982	+2.000000000000
161	214.912816651394	212.912816651394	+2.000000000000
158	240.254348411417	238.254348411417	+2.000000000000
62	75.316388249576	73.316388249576	+2.000000000000
24	85.846875032442	83.846875032442	+2.000000000000
4215	129.099574415618	127.099574415618	+2.000000000000
4136	128.024761414179	126.024761414179	+2.000000000000
4991	101.888244323014	100.888244323014	+1.000000000000
4990	61.237084307340	60.237084307340	+1.000000000000
4961	187.122079437672	186.122079437672	+1.000000000000
4957	148.614130995207	147.614130995207	+1.000000000000
4925	255.819451627500	254.819451627500	+1.000000000000
4900	53.059873985439	52.059873985439	+1.000000000000
4895	68.487184814541	67.487184814541	+1.000000000000
4874	99.950063876748	98.950063876748	+1.000000000000
4866	323.069392706452	322.069392706452	+1.000000000000
4862	222.365748464610	221.365748464610	+1.000000000000
4860	204.616798829569	203.616798829569	+1.000000000000
4799	63.695864861195	62.695864861195	+1.000000000000
4792	41.191622177550	40.191622177550	+1.000000000000
4781	263.601929762427	262.601929762427	+1.000000000000
4767	164.554960226359	163.554960226359	+1.000000000000
4756	33.693904232645	32.693904232645	+1.000000000000
4745	46.864667322301	45.864667322301	+1.000000000000
4715	173.779091146248	172.779091146248	+1.000000000000
4703	74.287570340954	73.287570340954	+1.000000000000
4679	167.873767190011	166.873767190011	+1.000000000000
4668	57.694844160270	56.694844160270	+1.000000000000
4658	123.702126918121	122.702126918121	+1.000000000000
4655	91.222224458146	90.222224458146	+1.000000000000
4640	49.837148704377	48.837148704377	+1.000000000000
4636	48.594451523994	47.594451523994	+1.000000000000
4629	53.715399352538	52.715399352538	+1.000000000000
4618	112.444205629375	111.444205629375	+1.000000000000
4565	122.267885239878	121.267885239878	+1.000000000000
4557	132.707055345198	131.707055345198	+1.000000000000
4541	41.391161691719	40.391161691719	+1.000000000000
4532	77.545256415291	76.545256415291	+1.000000000000
4515	89.782473399124	88.782473399124	+1.000000000000
4510	33.788952081447	32.788952081447	+1.000000000000
4473	107.101111252516	106.101111252516	+1.000000000000
4463	99.723956618928	98.723956618928	+1.000000000000
4382	56.902897260857	55.902897260857	+1.000000000000
4365	27.718246029296	26.718246029296	+1.000000000000
4221	56.600338387253	55.600338387253	+1.000000000000
4188	183.094827753084	182.094827753084	+1.000000000000
4186	233.611804348558	232.611804348558	+1.000000000000
4168	146.415898377595	145.415898377595	+1.000000000000
4161	69.724929690639	68.724929690639	+1.000000000000
4152	151.625733547622	150.625733547622	+1.000000000000
4140	45.988830856916	44.988830856916	+1.000000000000
4129	327.229516829051	326.229516829051	+1.000000000000
4126	118.728940690694	117.728940690694	+1.000000000000
4113	208.234371872925	207.234371872925	+1.000000000000
4090	81.895528266230	80.895528266230	+1.000000000000
4080	57.678932777659	56.678932777659	+1.000000000000
4072	70.555785718514	69.555785718514	+1.000000000000
4068	84.020309348491	83.020309348491	+1.000000000000
4003	194.746184407163	193.746184407163	+1.000000000000
3998	107.052056049205	106.052056049205	+1.000000000000
3985	214.040762434543	213.040762434543	+1.000000000000
3966	202.164442438409	201.164442438409	+1.000000000000
3949	181.015853801863	180.015853801863	+1.000000000000
3940	122.955247887117	121.955247887117	+1.000000000000
3929	88.008472808667	87.008472808667	+1.000000000000
3856	78.989303008185	77.989303008185	+1.000000000000
3849	69.112780969198	68.112780969198	+1.000000000000
3840	93.280096586240	92.280096586240	+1.000000000000
3769	126.703562348824	125.703562348824	+1.000000000000
3760	46.266036067465	45.266036067465	+1.000000000000
3745	61.328362381166	60.328362381166	+1.000000000000
3729	48.227388576921	47.227388576921	+1.000000000000
3721	130.318687766352	129.318687766352	+1.000000000000
3713	89.358270269874	88.358270269874	+1.000000000000
3710	101.074238698630	100.074238698630	+1.000000000000
3703	112.407247321043	111.407247321043	+1.000000000000
3658	108.048756137783	107.048756137783	+1.000000000000
3643	114.875680732947	113.875680732947	+1.000000000000
3639	237.649063760058	236.649063760058	+1.000000000000
3636	77.713495745686	76.713495745686	+1.000000000000
3603	54.782951943766	53.782951943766	+1.000000000000
3566	51.568846063574	50.568846063574	+1.000000000000
3544	93.218716437761	92.218716437761	+1.000000000000
3527	56.264594249305	55.264594249305	+1.000000000000
3510	210.604802266158	209.604802266158	+1.000000000000
3504	234.327758786610	233.327758786610	+1.000000000000
3491	77.545087349952	76.545087349952	+1.000000000000
3485	185.124336144436	184.124336144436	+1.000000000000
3479	201.207086928617	200.207086928617	+1.000000000000
3477	43.545020232029	42.545020232029	+1.000000000000
3440	48.615632316963	47.615632316963	+1.000000000000
3429	72.097196982632	71.097196982632	+1.000000000000
3397	67.191473265475	66.191473265475	+1.000000000000
3388	99.959642120318	98.959642120318	+1.000000000000
3365	68.554672275571	67.554672275571	+1.000000000000
3360	70.663983947494	69.663983947494	+1.000000000000
3351	54.962273994655	53.962273994655	+1.000000000000
3290	59.660185033714	58.660185033714	+1.000000000000
3236	89.867139992197	88.867139992197	+1.000000000000
3230	58.423028675129	57.423028675129	+1.000000000000
3191	254.445926282225	253.445926282225	+1.000000000000
3171	125.073478356113	124.073478356113	+1.000000000000
3166	125.909536537358	124.909536537358	+1.000000000000
3127	44.430350250603	43.430350250603	+1.000000000000
3108	288.070658182575	287.070658182575	+1.000000000000
3105	90.010116309133	89.010116309133	+1.000000000000
3091	155.566784075887	154.566784075887	+1.000000000000
3034	334.670888622938	333.670888622938	+1.000000000000
2998	187.905060022497	186.905060022497	+1.000000000000
2997	95.327010915940	94.327010915940	+1.000000000000
2983	368.924568147024	367.924568147024	+1.000000000000
2959	56.692265859533	55.692265859533	+1.000000000000
2933	80.894732035854	79.894732035854	+1.000000000000
2924	35.657218127490	34.657218127490	+1.000000000000
2920	108.578096263939	107.578096263939	+1.000000000000
2867	88.821552776265	87.821552776265	+1.000000000000
2856	156.701709125088	155.701709125088	+1.000000000000
2847	173.287575797227	172.287575797227	+1.000000000000
2845	99.558964334183	98.558964334183	+1.000000000000
2844	34.997751276478	33.997751276478	+1.000000000000
2808	42.328861705992	41.328861705992	+1.000000000000
2788	143.001938221434	142.001938221434	+1.000000000000
2785	53.467048972074	52.467048972074	+1.000000000000
2775	210.247253210723	209.247253210723	+1.000000000000
2750	176.368368510361	175.368368510361	+1.000000000000
2729	127.564704851616	126.564704851616	+1.000000000000
2728	173.577449694146	172.577449694146	+1.000000000000
2726	85.417639105353	84.417639105353	+1.000000000000
2674	46.548964112101	45.548964112101	+1.000000000000
2651	98.925948556059	97.925948556059	+1.000000000000
2617	149.979939918105	148.979939918105	+1.000000000000
2612	75.607448178554	74.607448178554	+1.000000000000
2563	95.670375438175	94.670375438175	+1.000000000000
2553	91.882198491261	90.882198491261	+1.000000000000
2552	98.037473090845	97.037473090845	+1.000000000000
